menu_id,r_id,f_id,price
mn864570,449868,fd68,139
mn893970,50556,fd68,135
mn905753,469583,fd68,120
mn944298,351312,fd68,85
mn1040417,447152,fd68,179
mn1041879,447141,fd68,210
mn1042191,447144,fd68,210
mn1045891,479365,fd68,210
mn69,567335,fd69,125
mn510240,374671,fd69,99
mn70,567335,fd70,125
mn33075,406415,fd70,140
mn35808,394135,fd70,79
mn56146,541876,fd70,115
mn56261,140285,fd70,50
mn73272,552620,fd70,95
mn74687,73718,fd70,120
mn83956,357340,fd70,80
mn91429,551372,fd70,100
mn334356,377913,fd70,130
mn358350,487579,fd70,140
mn408786,167207,fd70,150
mn408930,167207,fd70,150
mn492732,391331,fd70,65
mn653760,371730,fd70,129
mn744311,406429,fd70,80
mn744408,406284,fd70,80
mn767297,549574,fd70,70
mn768120,472947,fd70,50
mn789246,453711,fd70,155
mn837667,206535,fd70,69
mn852922,378289,fd70,130
mn864567,449868,fd70,129
mn868378,477091,fd70,89
mn868450,477091,fd70,89
mn892570,371761,fd70,75
mn905755,469583,fd70,99
mn907454,362115,fd70,60
mn944297,351312,fd70,70
mn985699,464275,fd70,50
mn997775,524403,fd70,84
mn997795,524403,fd70,84
mn999485,386805,fd70,75
mn1041881,447141,fd70,189
mn1045892,479365,fd70,189
mn71,567335,fd71,90
mn207,531342,fd71,105
mn4740,408059,fd71,100
mn10342,174586,fd71,199
mn10483,174586,fd71,199
mn11417,183165,fd71,90
mn16261,545808,fd71,169
mn16990,102579,fd71,185
mn17115,126128,fd71,200
mn36975,493220,fd71,84
mn37012,493220,fd71,84
mn43976,239690,fd71,65
mn47989,140286,fd71,72
mn48762,226493,fd71,76
mn56137,541876,fd71,90
mn56395,460534,fd71,100
mn57210,398254,fd71,83
mn59175,382150,fd71,49
mn62305,515674,fd71,78
mn62514,74562,fd71,120
mn62624,74562,fd71,120
mn63373,93939,fd71,125
mn63460,93939,fd71,125
mn64023,392498,fd71,96
mn64031,392498,fd71,96
mn64336,102924,fd71,130
mn64833,102954,fd71,110
mn65098,540806,fd71,104
mn66378,287492,fd71,70
mn66525,448443,fd71,125
mn66561,448443,fd71,125
mn69351,137924,fd71,145
mn70943,104728,fd71,110
mn72516,81551,fd71,119
mn72584,81551,fd71,119
mn73414,421422,fd71,109
mn76059,458346,fd71,132
mn76132,458346,fd71,132
mn80637,103198,fd71,100
mn80643,103198,fd71,100
mn80677,103198,fd71,100
mn81046,444613,fd71,65
mn81058,444613,fd71,65
mn83053,447501,fd71,140
mn83210,447501,fd71,140
mn84452,422958,fd71,79
mn84836,225854,fd71,90
mn85948,431608,fd71,120
mn86893,498171,fd71,110
mn87867,115428,fd71,90
mn89871,330534,fd71,149
mn91215,94936,fd71,90
mn91300,94936,fd71,90
mn92118,234114,fd71,120
mn92472,514267,fd71,90
mn92607,551721,fd71,85
mn92611,551721,fd71,85
mn92922,548492,fd71,220
mn93223,465590,fd71,120
mn94194,520740,fd71,120
mn94613,288385,fd71,149
mn94765,490544,fd71,90
mn95219,102843,fd71,119
mn95426,131416,fd71,80
mn95777,100103,fd71,130
mn95818,100103,fd71,130
mn97272,496533,fd71,140
mn97541,496833,fd71,140
mn97671,477859,fd71,120
mn99703,212191,fd71,70
mn112528,555243,fd71,110
mn117564,474005,fd71,70
mn127464,458082,fd71,105
mn130729,49525,fd71,219
mn130790,49525,fd71,219
mn131125,518344,fd71,210
mn131935,313419,fd71,230
mn134655,416752,fd71,180
mn141166,456054,fd71,140
mn147460,448977,fd71,190
mn150990,70147,fd71,229
mn154447,451663,fd71,130
mn156290,469861,fd71,159
mn158135,492985,fd71,100
mn160485,164540,fd71,110
mn160579,360111,fd71,219
mn160643,360111,fd71,219
mn160737,490658,fd71,110
mn166113,543124,fd71,90
mn171172,488737,fd71,89
mn174148,154526,fd71,219
mn174827,567236,fd71,130
mn178769,503647,fd71,90
mn180039,252785,fd71,130
mn184792,216229,fd71,219
mn194380,144869,fd71,125
mn202712,496987,fd71,130
mn202982,70794,fd71,110
mn203421,61836,fd71,219
mn203489,61836,fd71,219
mn211518,490494,fd71,100
mn216820,146493,fd71,300
mn216857,146493,fd71,300
mn217273,243905,fd71,145
mn230702,200757,fd71,200
mn239206,562460,fd71,90
mn250718,158545,fd71,120
mn250778,158545,fd71,120
mn252179,549782,fd71,145
mn253328,486152,fd71,149
mn267201,345479,fd71,140
mn268195,45169,fd71,180
mn268249,45169,fd71,180
mn270818,552399,fd71,110
mn282510,112869,fd71,90
mn284110,565837,fd71,125
mn285053,141116,fd71,100
mn294506,350577,fd71,89
mn294566,350577,fd71,89
mn295579,501844,fd71,130
mn297303,463809,fd71,135
mn300317,495142,fd71,100
mn312074,65400,fd71,219
mn312165,65400,fd71,219
mn312226,91930,fd71,300
mn312268,91930,fd71,300
mn327048,107646,fd71,280
mn327133,107646,fd71,280
mn327520,566668,fd71,120
mn329775,36222,fd71,130
mn332516,36670,fd71,140
mn339893,346857,fd71,160
mn343238,560070,fd71,120
mn352586,147742,fd71,130
mn352626,147742,fd71,130
mn358261,510321,fd71,25
mn359136,46544,fd71,219
mn359211,46544,fd71,219
mn362166,252395,fd71,148
mn362181,252395,fd71,148
mn367869,520462,fd71,235
mn368115,505186,fd71,120
mn382514,57895,fd71,219
mn382586,57895,fd71,219
mn384152,423836,fd71,158
mn384292,423836,fd71,158
mn385020,524027,fd71,240
mn387716,58426,fd71,160
mn387723,58426,fd71,160
mn389477,286253,fd71,110
mn389485,286253,fd71,110
mn395061,513744,fd71,119
mn405727,297810,fd71,125
mn410892,396478,fd71,160
mn411605,227403,fd71,150
mn412416,297918,fd71,125
mn413065,493751,fd71,130
mn417868,557535,fd71,80
mn418438,454958,fd71,125
mn418973,134744,fd71,70
mn418992,134744,fd71,70
mn420979,557539,fd71,80
mn421028,332225,fd71,110
mn425302,130575,fd71,140
mn425409,115257,fd71,145
mn425468,115257,fd71,145
mn425623,113551,fd71,219
mn426100,112538,fd71,130
mn426348,112530,fd71,130
mn426519,113548,fd71,219
mn428366,127988,fd71,100
mn428678,381593,fd71,90
mn431253,113552,fd71,265
mn432986,153467,fd71,110
mn433185,115255,fd71,175
mn433434,328262,fd71,139
mn433800,124063,fd71,140
mn437275,152460,fd71,70
mn437314,111699,fd71,75
mn437354,111699,fd71,75
mn438379,563159,fd71,132
mn439688,535692,fd71,129
mn439996,535673,fd71,129
mn440302,535622,fd71,129
mn440434,535689,fd71,129
mn440675,535666,fd71,129
mn440748,543426,fd71,110
mn441057,544739,fd71,120
mn441933,564320,fd71,110
mn441979,332304,fd71,180
mn442035,332304,fd71,180
mn442347,510977,fd71,140
mn442498,319462,fd71,80
mn444316,439780,fd71,99
mn446052,480255,fd71,40
mn446354,132167,fd71,90
mn446607,358272,fd71,70
mn447276,424663,fd71,99
mn447405,408640,fd71,60
mn447779,479248,fd71,100
mn449067,134566,fd71,70
mn449100,134566,fd71,70
mn449281,499282,fd71,90
mn449389,133712,fd71,80
mn454200,167895,fd71,130
mn454378,404380,fd71,130
mn458901,296591,fd71,130
mn458962,296591,fd71,130
mn459183,219849,fd71,110
mn460183,209749,fd71,130
mn460916,105490,fd71,110
mn461947,105255,fd71,130
mn461979,105255,fd71,130
mn462959,104172,fd71,100
mn463015,104172,fd71,100
mn469093,247836,fd71,155
mn469181,247836,fd71,155
mn469204,247836,fd71,130
mn469781,105866,fd71,120
mn469930,569781,fd71,110
mn470955,104244,fd71,115
mn472476,207991,fd71,70
mn472498,397963,fd71,110
mn472552,397963,fd71,110
mn473747,552505,fd71,90
mn474621,390295,fd71,135
mn474841,210252,fd71,80
mn476362,505119,fd71,80
mn477480,295122,fd71,180
mn477743,167452,fd71,135
mn479829,432605,fd71,90
mn480095,432758,fd71,80
mn480102,432758,fd71,80
mn482409,127614,fd71,103
mn482604,127614,fd71,103
mn482679,80216,fd71,156
mn482765,80216,fd71,156
mn483770,201545,fd71,195
mn485120,81381,fd71,199
mn486476,321388,fd71,149
mn486553,402009,fd71,90
mn486585,402009,fd71,90
mn488135,221132,fd71,80
mn489577,289003,fd71,90
mn489622,289003,fd71,90
mn490418,573398,fd71,149
mn491670,425689,fd71,80
mn492188,465645,fd71,80
mn492603,520272,fd71,130
mn497102,80189,fd71,120
mn497214,94710,fd71,120
mn497464,94710,fd71,120
mn498615,273391,fd71,80
mn499493,80701,fd71,140
mn500212,447067,fd71,70
mn500896,174742,fd71,100
mn500914,174742,fd71,100
mn500949,80380,fd71,70
mn500962,80380,fd71,70
mn501432,99028,fd71,205
mn503855,502383,fd71,120
mn504049,389682,fd71,99
mn504364,118494,fd71,155
mn504416,118494,fd71,155
mn504495,147244,fd71,90
mn504527,147244,fd71,90
mn505043,434238,fd71,60
mn505327,556345,fd71,140
mn505960,178284,fd71,80
mn506030,178284,fd71,80
mn506117,312684,fd71,90
mn506216,449679,fd71,70
mn506780,383268,fd71,120
mn506810,383268,fd71,120
mn507021,490453,fd71,160
mn507140,129520,fd71,105
mn507236,129520,fd71,105
mn507804,294049,fd71,99
mn508264,514946,fd71,99
mn508296,481138,fd71,95
mn511970,462339,fd71,90
mn512037,462339,fd71,90
mn512145,125688,fd71,60
mn512572,441426,fd71,60
mn514348,286629,fd71,100
mn514437,409956,fd71,120
mn514452,409956,fd71,120
mn515839,356675,fd71,60
mn516948,570796,fd71,129
mn517217,294179,fd71,50
mn517645,127256,fd71,50
mn517919,551933,fd71,60
mn518444,412896,fd71,80
mn518461,412896,fd71,80
mn518485,204864,fd71,110
mn518505,204864,fd71,110
mn518618,158296,fd71,140
mn518747,158296,fd71,140
mn519275,491865,fd71,80
mn519290,491865,fd71,80
mn519439,379811,fd71,80
mn519448,379811,fd71,80
mn519788,223279,fd71,90
mn520358,389661,fd71,80
mn521234,424246,fd71,199
mn521602,497346,fd71,251
mn522650,159543,fd71,130
mn524828,263100,fd71,170
mn527689,172286,fd71,180
mn527760,172286,fd71,180
mn527945,338611,fd71,189
mn528113,354603,fd71,150
mn528197,354603,fd71,150
mn528682,486412,fd71,99
mn529236,532204,fd71,150
mn529552,500506,fd71,189
mn531107,172293,fd71,120
mn531160,172293,fd71,120
mn534346,208960,fd71,72.5
mn537841,105719,fd71,110
mn537915,105719,fd71,110
mn542431,460205,fd71,180
mn543081,159350,fd71,125
mn543169,159350,fd71,125
mn544773,105682,fd71,70
mn544782,105682,fd71,70
mn548038,213105,fd71,102.35
mn549390,477464,fd71,89
mn549636,492603,fd71,95
mn559738,336039,fd71,140
mn561092,425778,fd71,80
mn561111,425778,fd71,80
mn561199,111708,fd71,135
mn562360,373422,fd71,124
mn565293,129355,fd71,90
mn566203,469811,fd71,90
mn568712,112626,fd71,150
mn568911,530378,fd71,100
mn571157,109874,fd71,80
mn571182,541721,fd71,90
mn571899,112399,fd71,149
mn572135,392592,fd71,79
mn572203,189084,fd71,120
mn572375,189084,fd71,120
mn572686,433545,fd71,130
mn572918,433545,fd71,130
mn573775,559432,fd71,50
mn574837,188072,fd71,90
mn574859,188076,fd71,90
mn574912,188076,fd71,90
mn575550,76921,fd71,100
mn575656,76921,fd71,100
mn579650,103237,fd71,105
mn579682,103237,fd71,105
mn580247,427625,fd71,175
mn580277,427625,fd71,175
mn583563,521193,fd71,70
mn584807,357634,fd71,200
mn594954,519358,fd71,100
mn621951,223089,fd71,120
mn623536,344312,fd71,115
mn628285,291731,fd71,90
mn630645,371276,fd71,130
mn632138,217844,fd71,132
mn632199,217844,fd71,132
mn634134,440827,fd71,149
mn643067,211085,fd71,110
mn643163,211085,fd71,110
mn645248,123495,fd71,70
mn647035,102567,fd71,110
mn647093,102567,fd71,110
mn648390,298014,fd71,120
mn661486,506214,fd71,99
mn661738,545568,fd71,99
mn661800,413250,fd71,110
mn661813,413250,fd71,110
mn668675,291295,fd71,100
mn671090,169394,fd71,115
mn671112,169394,fd71,115
mn671146,433170,fd71,85
mn675973,572983,fd71,115
mn683763,114406,fd71,120
mn683774,114406,fd71,120
mn686030,324107,fd71,100
mn688133,98569,fd71,110
mn695790,298296,fd71,585
mn697963,74991,fd71,160
mn697982,74991,fd71,160
mn699619,151577,fd71,120
mn699627,151577,fd71,120
mn699635,151577,fd71,120
mn699839,527668,fd71,70
mn700236,517440,fd71,70
mn701786,572866,fd71,90
mn702341,74989,fd71,160
mn702362,74989,fd71,160
mn703831,454327,fd71,120
mn705748,220945,fd71,278
mn709005,576745,fd71,77
mn711809,79408,fd71,100
mn722977,366129,fd71,124
mn722994,366129,fd71,124
mn725724,334653,fd71,160
mn725777,334653,fd71,160
mn733975,241389,fd71,143
mn736892,416205,fd71,60
mn738144,261193,fd71,120
mn738199,261193,fd71,120
mn747772,92465,fd71,75
mn747832,92465,fd71,75
mn748516,123308,fd71,55
mn751211,86131,fd71,90
mn751328,86131,fd71,90
mn752112,90400,fd71,85.71
mn752316,90400,fd71,85.71
mn753977,223832,fd71,130
mn754040,223832,fd71,130
mn754895,177411,fd71,99
mn755356,177461,fd71,140
mn755696,220005,fd71,120
mn755704,220005,fd71,120
mn757719,534977,fd71,109
mn758536,200123,fd71,69
mn758580,200123,fd71,69
mn758801,201936,fd71,80
mn758839,201936,fd71,80
mn769975,447679,fd71,85
mn771188,173509,fd71,65
mn778934,172263,fd71,140
mn778967,172263,fd71,140
mn782944,432858,fd71,100
mn783059,430203,fd71,65
mn783141,505648,fd71,120
mn783442,431542,fd71,119
mn783508,431542,fd71,119
mn783632,534200,fd71,91
mn784174,448302,fd71,115
mn784310,432757,fd71,110
mn784444,430188,fd71,90
mn784877,517592,fd71,120
mn785485,430163,fd71,72
mn785735,430142,fd71,110
mn785743,430142,fd71,110
mn786551,430907,fd71,90
mn786863,475437,fd71,116
mn786928,430146,fd71,115
mn788644,218289,fd71,85
mn791748,557236,fd71,80
mn792103,378517,fd71,119
mn794200,540739,fd71,90
mn797160,498590,fd71,67
mn797601,182041,fd71,98
mn798153,107354,fd71,100
mn801951,503705,fd71,85
mn803894,309195,fd71,216
mn806820,413841,fd71,75
mn808270,373729,fd71,79
mn809022,533612,fd71,110
mn810338,317454,fd71,91
mn811350,115005,fd71,95
mn815297,104751,fd71,95
mn819693,545721,fd71,120
mn821771,466521,fd71,70
mn824032,445607,fd71,229
mn833066,472832,fd71,95
mn835425,3402,fd71,139
mn839689,30458,fd71,150
mn841680,562967,fd71,135
mn842187,229421,fd71,98.12
mn844435,35307,fd71,159
mn856563,336404,fd71,169
mn865099,83991,fd71,165
mn873143,113839,fd71,75
mn879481,526322,fd71,129
mn884468,263485,fd71,229
mn886537,565065,fd71,148
mn888755,305,fd71,115
mn891102,450124,fd71,220
mn891185,450124,fd71,220
mn896432,255436,fd71,159
mn898682,288596,fd71,140
mn899700,530266,fd71,150
mn900091,434298,fd71,219
mn902793,50711,fd71,95
mn905279,562239,fd71,120
mn905501,366936,fd71,100
mn908605,156610,fd71,95
mn909773,362128,fd71,100
mn912583,229733,fd71,220
mn912656,229733,fd71,220
mn913143,477379,fd71,120
mn913256,217871,fd71,139
mn913603,3404,fd71,139
mn913995,70836,fd71,200
mn914418,67683,fd71,115
mn928436,42150,fd71,110
mn939192,481276,fd71,65
mn939524,359001,fd71,75
mn939623,359001,fd71,75
mn939975,48769,fd71,100
mn941291,107686,fd71,90
mn942624,58794,fd71,85.71
mn944667,333423,fd71,60
mn945130,190224,fd71,145
mn952988,251410,fd71,90
mn954289,435407,fd71,229
mn960090,31192,fd71,110
mn962692,333097,fd71,135.33
mn963047,162500,fd71,70
mn966236,161429,fd71,92
mn966650,473001,fd71,119
mn969348,64860,fd71,159
mn971369,427780,fd71,159
mn971698,446182,fd71,120
mn976782,578825,fd71,60
mn980072,452081,fd71,107
mn980099,452081,fd71,107
mn982346,100588,fd71,85
mn983803,452090,fd71,120
mn986921,452066,fd71,120
mn988270,162807,fd71,90
mn988284,162807,fd71,90
mn988508,409467,fd71,153
mn990737,42076,fd71,210
mn994123,42294,fd71,97
mn998744,302416,fd71,120
mn998837,302416,fd71,120
mn1004932,414578,fd71,70
mn1007524,163689,fd71,99
mn1007547,163689,fd71,99
mn1008937,447690,fd71,119
mn1010032,181514,fd71,149
mn1011136,497931,fd71,99.8
mn1011478,334867,fd71,229
mn1013606,469442,fd71,80
mn1016546,552551,fd71,179
mn1018116,481529,fd71,85
mn1020211,31685,fd71,100
mn1020252,31685,fd71,120
mn1022178,557295,fd71,97
mn1027034,381531,fd71,120
mn1027054,381531,fd71,120
mn1028420,304,fd71,115
mn1035024,381225,fd71,130
mn1035117,381225,fd71,130
mn1035128,381224,fd71,120
mn1035244,381224,fd71,120
mn1039787,26647,fd71,120
mn1040247,344110,fd71,155
mn1043231,496732,fd71,100
mn1043825,295763,fd71,145
mn72,567335,fd72,100
mn73,567335,fd73,80
mn74,567335,fd74,90
mn75,567335,fd75,90
mn1831,435582,fd75,130
mn1973,382204,fd75,90
mn2239,368328,fd75,90
mn3761,165533,fd75,105
mn3910,242943,fd75,110
mn44564,312572,fd75,100
mn60306,528945,fd75,110
mn71523,576197,fd75,79
mn78700,548076,fd75,149
mn85744,510962,fd75,95
mn90138,572361,fd75,148
mn98043,81558,fd75,170
mn107633,429155,fd75,159
mn109556,409355,fd75,180
mn121779,548503,fd75,155
mn127588,532644,fd75,239
mn129268,554771,fd75,120
mn130324,566686,fd75,120
mn133080,106309,fd75,95
mn133411,440978,fd75,125
mn134276,51685,fd75,110
mn154413,455468,fd75,299
mn175279,550903,fd75,182
mn203298,491609,fd75,100
mn204912,481597,fd75,120
mn217148,243905,fd75,110
mn224475,521333,fd75,129
mn226277,369419,fd75,194
mn226325,369419,fd75,194
mn230913,187330,fd75,199
mn239291,517516,fd75,120
mn239519,333430,fd75,99
mn241376,375794,fd75,144
mn241704,482770,fd75,100
mn245397,538864,fd75,110
mn246050,469643,fd75,90
mn246068,469643,fd75,90
mn248965,560590,fd75,145
mn251803,493803,fd75,119
mn252130,549782,fd75,110
mn258070,497124,fd75,130
mn260738,536531,fd75,110
mn265309,478918,fd75,110
mn265906,507430,fd75,130
mn272078,577528,fd75,125
mn276497,542934,fd75,119
mn284611,531619,fd75,190
mn289862,552051,fd75,105
mn301919,548306,fd75,179
mn329108,485429,fd75,260
mn330532,363706,fd75,199
mn337929,481240,fd75,200
mn338080,554824,fd75,125
mn339969,191797,fd75,130
mn343506,363690,fd75,199
mn344464,37122,fd75,209
mn356449,550755,fd75,95
mn366834,420838,fd75,120
mn369583,448330,fd75,145
mn380784,550852,fd75,143
mn381573,523475,fd75,120
mn386720,538775,fd75,180
mn405566,297810,fd75,90
mn407193,446353,fd75,125
mn412256,297918,fd75,90
mn420443,563622,fd75,80
mn424937,127969,fd75,110
mn425998,458270,fd75,139
mn437596,530773,fd75,120
mn438249,530789,fd75,120
mn438642,530784,fd75,120
mn438750,530757,fd75,120
mn438859,530759,fd75,120
mn440262,566037,fd75,120
mn450708,286159,fd75,100
mn451110,476960,fd75,80
mn451593,400543,fd75,75
mn452278,133294,fd75,90
mn452393,133294,fd75,90
mn453053,560083,fd75,79
mn454553,444005,fd75,65
mn454626,429716,fd75,110
mn455348,358577,fd75,90
mn457207,380633,fd75,70
mn461439,185575,fd75,80
mn461540,185575,fd75,80
mn463241,360944,fd75,70
mn464005,105701,fd75,90
mn464110,105701,fd75,90
mn472964,375518,fd75,65
mn473049,375518,fd75,65
mn473314,310250,fd75,69
mn474066,576928,fd75,129
mn476450,574642,fd75,99
mn476528,574644,fd75,99
mn476854,578397,fd75,99
mn476958,477138,fd75,69
mn477500,295122,fd75,170
mn487100,560606,fd75,100
mn491056,407993,fd75,140
mn492456,574728,fd75,100
mn500876,466606,fd75,103
mn509490,273261,fd75,99
mn511312,320100,fd75,99
mn511911,320104,fd75,99
mn512254,292230,fd75,80
mn512348,292230,fd75,80
mn518083,507280,fd75,120
mn523144,485592,fd75,99
mn528730,486412,fd75,129
mn529315,532204,fd75,139
mn530687,357862,fd75,378
mn534887,105773,fd75,99
mn535360,175379,fd75,165
mn544883,413098,fd75,117
mn546438,396067,fd75,128
mn546608,213120,fd75,125
mn547822,401091,fd75,90
mn554676,487189,fd75,160
mn570642,130873,fd75,160
mn585588,78207,fd75,99
mn588975,84681,fd75,95
mn592300,486402,fd75,230
mn596173,303723,fd75,190
mn596640,553475,fd75,100
mn596717,559941,fd75,90
mn596942,506719,fd75,99
mn599019,541244,fd75,80
mn600160,578002,fd75,130
mn601956,553451,fd75,90
mn603086,553455,fd75,90
mn612323,539311,fd75,60
mn613211,432267,fd75,125
mn615022,541476,fd75,60
mn615094,539154,fd75,60
mn616848,569510,fd75,89
mn619926,113562,fd75,129
mn622490,472702,fd75,120
mn623041,344316,fd75,138
mn623103,344312,fd75,138
mn625635,562604,fd75,59
mn635389,447682,fd75,105
mn642151,303252,fd75,110
mn649086,374095,fd75,130
mn655017,457091,fd75,135
mn655375,535580,fd75,140
mn656074,415148,fd75,120
mn656445,558090,fd75,204
mn722800,490457,fd75,89
mn736141,537727,fd75,79
mn741819,572341,fd75,129
mn742204,572295,fd75,129
mn743310,231155,fd75,99
mn743541,488265,fd75,119
mn743956,504761,fd75,89
mn744073,488371,fd75,119
mn744278,406429,fd75,99
mn744378,406284,fd75,99
mn744675,137420,fd75,99
mn745889,498454,fd75,119
mn767311,549574,fd75,90
mn772961,350366,fd75,85
mn773127,275381,fd75,65
mn777554,510797,fd75,60
mn778524,377757,fd75,69
mn789293,453711,fd75,155
mn790167,427465,fd75,120
mn795690,98772,fd75,65
mn809569,423409,fd75,78
mn822157,512747,fd75,80
mn824762,252329,fd75,100
mn842131,526434,fd75,70
mn856770,579624,fd75,70
mn876788,563962,fd75,30
mn881226,399023,fd75,170
mn905669,469583,fd75,140
mn908387,563993,fd75,229
mn913439,536334,fd75,51
mn923066,570643,fd75,80
mn924580,428277,fd75,60
mn924617,428277,fd75,80
mn942200,91255,fd75,205
mn952708,481400,fd75,71
mn962929,162500,fd75,70
mn970979,423175,fd75,99
mn1001355,437001,fd75,80
mn1011442,519962,fd75,90
mn1023404,388374,fd75,70
mn1043445,405928,fd75,105
mn1047001,411343,fd75,190
mn76,567335,fd76,100
mn77,567335,fd77,100
mn78,567335,fd78,65
mn49228,133984,fd78,75
mn75868,446436,fd78,99
mn128459,489905,fd78,139
mn227295,43126,fd78,60
mn266868,526188,fd78,90
mn347486,513842,fd78,90
mn478579,504691,fd78,75
mn480229,540001,fd78,80
mn493518,558479,fd78,95
mn542271,550605,fd78,150
mn547821,401091,fd78,60
mn595607,260333,fd78,90
mn614746,535883,fd78,65
mn622119,223089,fd78,75
mn637249,568222,fd78,160
mn655160,556070,fd78,50
mn665378,438222,fd78,65
mn758985,343709,fd78,45
mn760468,486292,fd78,49
mn808560,375905,fd78,47.62
mn810293,317454,fd78,50
mn887859,19172,fd78,90
mn79,567335,fd79,65
mn5656,549242,fd79,65
mn19782,327008,fd79,110
mn20844,102581,fd79,65
mn43607,146243,fd79,40
mn86118,74358,fd79,125
mn130672,566689,fd79,80
mn235895,59182,fd79,79
mn237686,574149,fd79,60
mn293012,166041,fd79,52
mn336660,50144,fd79,50
mn352411,180333,fd79,55
mn382213,424761,fd79,55
mn425226,130575,fd79,40
mn461402,104174,fd79,20
mn485556,80376,fd79,105
mn502486,449688,fd79,50
mn518913,412895,fd79,50
mn519825,223279,fd79,75
mn522363,580545,fd79,60
mn528715,486412,fd79,49
mn548619,183996,fd79,45
mn549999,342427,fd79,60
mn552422,213134,fd79,62
mn553328,514623,fd79,40
mn562702,109855,fd79,45
mn564874,128957,fd79,50
mn646898,200211,fd79,40
mn660983,509737,fd79,50
mn676543,131029,fd79,40
mn722000,403405,fd79,20
mn725406,208482,fd79,45
mn772218,347854,fd79,50
mn773116,275381,fd79,40
mn774363,364805,fd79,50
mn789128,404429,fd79,35
mn804655,114919,fd79,60
mn810573,401154,fd79,56
mn822099,476564,fd79,80
mn832779,129053,fd79,50
mn846112,252213,fd79,45
mn859972,74444,fd79,99
mn871724,18981,fd79,100
mn894625,327826,fd79,66
mn921304,278909,fd79,59
mn926346,78975,fd79,99
mn930629,454879,fd79,40
mn934709,25117,fd79,110
mn938714,415662,fd79,100
mn938717,506150,fd79,50
mn939402,383687,fd79,85
mn951247,333724,fd79,65
mn956265,488245,fd79,99
mn966572,265681,fd79,66
mn977544,280050,fd79,59
mn986770,389306,fd79,85
mn1012405,234011,fd79,70
mn1016103,81121,fd79,60
mn1016137,81121,fd79,60
mn1018383,17166,fd79,120
mn1024703,548710,fd79,99
mn1031599,524998,fd79,50
mn1042858,157997,fd79,75
mn80,567335,fd80,155
mn3772,165533,fd80,230
mn5771,439487,fd80,110
mn5859,439487,fd80,110
mn7229,133352,fd80,130
mn14189,456922,fd80,149
mn16696,430451,fd80,350
mn19735,327008,fd80,310
mn22250,132538,fd80,146
mn22287,132538,fd80,146
mn24224,174464,fd80,289
mn24274,174464,fd80,289
mn24906,514288,fd80,140
mn25181,579040,fd80,100
mn31491,229475,fd80,310
mn38111,432868,fd80,65
mn44128,524742,fd80,165
mn44181,524742,fd80,165
mn54357,129225,fd80,210
mn58816,572448,fd80,130
mn63796,299472,fd80,120
mn63895,299472,fd80,120
mn68910,326710,fd80,119
mn69207,75774,fd80,150
mn72926,537846,fd80,199
mn78584,548076,fd80,199
mn80774,531980,fd80,340
mn83083,447501,fd80,195
mn85610,499525,fd80,149
mn86505,556578,fd80,132
mn87618,578206,fd80,130
mn88220,421647,fd80,219
mn88346,421647,fd80,219
mn89819,330534,fd80,169
mn90423,490533,fd80,160
mn90837,476843,fd80,149
mn91410,551372,fd80,100
mn92132,470263,fd80,95
mn93392,558030,fd80,154
mn93813,574576,fd80,130
mn94118,505383,fd80,250
mn96869,437045,fd80,130
mn99332,476604,fd80,169
mn100322,512355,fd80,306
mn100337,512355,fd80,119
mn103581,486086,fd80,195
mn110389,369725,fd80,325
mn117475,328635,fd80,104
mn117509,328635,fd80,104
mn117987,164615,fd80,299
mn120193,378154,fd80,160
mn120259,378154,fd80,160
mn122683,561905,fd80,265
mn126345,39620,fd80,120
mn126374,39620,fd80,120
mn126731,419828,fd80,380
mn128428,489905,fd80,169
mn129263,554771,fd80,160
mn129611,381492,fd80,120
mn130779,49525,fd80,395
mn133363,440978,fd80,120
mn133970,256349,fd80,180
mn134011,256349,fd80,180
mn134239,51685,fd80,145
mn134715,416752,fd80,250
mn137580,365925,fd80,319
mn138584,524806,fd80,220
mn142180,382272,fd80,180
mn142898,70212,fd80,180
mn144134,563211,fd80,110
mn146660,345501,fd80,159
mn147373,366836,fd80,115
mn149705,505482,fd80,150
mn152557,516399,fd80,250
mn152577,516399,fd80,250
mn153387,357925,fd80,99
mn154579,413602,fd80,104
mn154600,413602,fd80,104
mn155736,140803,fd80,249
mn155754,140803,fd80,124
mn157684,482030,fd80,129
mn157910,65394,fd80,140
mn158136,492985,fd80,120
mn160628,360111,fd80,395
mn162561,542289,fd80,130
mn162722,378589,fd80,120
mn163631,432864,fd80,135
mn163665,325801,fd80,170
mn164867,573112,fd80,180
mn167547,420561,fd80,115
mn168418,481448,fd80,129
mn169431,551119,fd80,349
mn171884,97721,fd80,140
mn171918,97721,fd80,140
mn172393,446575,fd80,140
mn172568,490241,fd80,99
mn175288,550903,fd80,156
mn178223,544058,fd80,90
mn178517,391310,fd80,120
mn181643,59970,fd80,125
mn182240,528114,fd80,150
mn184049,55549,fd80,100
mn184147,55549,fd80,100
mn184640,341232,fd80,104
mn184674,341232,fd80,104
mn185412,50935,fd80,167
mn187241,65590,fd80,245
mn187474,71627,fd80,110
mn187498,71627,fd80,110
mn189622,229052,fd80,180
mn189726,229052,fd80,180
mn192047,577320,fd80,179
mn192924,504989,fd80,150
mn194300,50581,fd80,95
mn195664,207986,fd80,125
mn195721,207986,fd80,125
mn197064,427410,fd80,170
